"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-11-05T22:22:46.044252600","USDJPY=X","1h","ATTENDRE","47","150.47951368915687","55.0668166919881","-0.03206926249186936"
"2025-11-05T22:22:46.732755600","USDJPY=X","4h","VENTE","65","150.8805843375288","25.028345369318387","-0.005799519052449022"
"2025-11-05T22:22:49.166282100","EURJPY=X","1h","ATTENDRE","45","159.96375715167898","25.02338412108263","0.01923362502143941"
"2025-11-05T22:22:49.796795300","EURJPY=X","4h","ATTENDRE","45","160.56808322052495","31.649654038475802","0.04752043704605269"
"2025-11-05T22:22:47.449268","GBPUSD=X","1h","VENTE","90","1.2326126001405469","50.116835613548965","-0.049447112225132615"
"2025-11-05T22:22:48.126845500","GBPUSD=X","4h","ACHAT","75","1.2324059209957212","57.067367827010166","0.12782453313666556"
"2025-11-05T22:22:51.788669500","USDCAD=X","1h","VENTE","90","1.3676425498474134","50.9850662645573","-0.16338161824202374"
"2025-11-05T22:22:52.429195900","USDCAD=X","4h","ATTENDRE","46","1.3730722183346946","50.63312964675246","0.16271576273300636"
"2025-11-05T22:22:44.690002400","EURUSD=X","1h","ATTENDRE","47","1.0601776071297753","36.6433845329845","0.23768710484109062"
"2025-11-05T22:22:45.412144400","EURUSD=X","4h","ATTENDRE","51","1.0798433797140352","85.83711197332302","0.295937239800187"
"2025-11-05T22:22:50.455910200","AUDUSD=X","1h","ATTENDRE","45","0.6450381690083262","34.712310702847574","0.06580288252331754"
"2025-11-05T22:22:51.099091700","AUDUSD=X","4h","ATTENDRE","46","0.6179771129984645","30.031482607753148","0.28198301564730666"
