"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-10-28T22:22:35.718453200","USDJPY=X","1h","ACHAT","75","154.3302849669058","51.52248360622544","0.05919128647958447"
"2025-10-28T22:22:36.303490400","USDJPY=X","4h","ATTENDRE","47","147.20013076197125","39.60398838947579","0.13259966251698033"
"2025-10-28T22:22:38.132318700","EURJPY=X","1h","VENTE","90","161.29746541630826","42.7078950626356","-0.15217995575916354"
"2025-10-28T22:22:38.739632200","EURJPY=X","4h","ATTENDRE","51","158.49147684607715","22.424832796155528","-0.1691229797995282"
"2025-10-28T22:22:36.933862300","GBPUSD=X","1h","ACHAT","75","1.247618109242552","53.81378277894238","0.1670086643460682"
"2025-10-28T22:22:37.524322500","GBPUSD=X","4h","VENTE","90","1.2227191321479263","42.57900530566604","0.14350381113741184"
"2025-10-28T22:22:40.565157600","USDCAD=X","1h","VENTE","65","1.3845751562220734","30.787022407329715","0.024388205917619865"
"2025-10-28T22:22:41.161711100","USDCAD=X","4h","ATTENDRE","46","1.3596905043725778","50.974991351597886","-0.145963124326885"
"2025-10-28T22:22:34.514844600","EURUSD=X","1h","ACHAT","65","1.0779236112090576","65.71432860603545","0.3903002593917819"
"2025-10-28T22:22:35.124926800","EURUSD=X","4h","ATTENDRE","49","1.0674932339647834","77.19297635042116","0.16513318142726943"
"2025-10-28T22:22:39.385913400","AUDUSD=X","1h","ATTENDRE","45","0.6394500103444849","51.052976912040826","0.038475070159974575"
"2025-10-28T22:22:39.974666100","AUDUSD=X","4h","ATTENDRE","47","0.6461145633241948","44.72865134400476","-0.28160315670866154"
