"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-11-03T19:01:48.726809500","USDJPY=X","1h","ATTENDRE","51","155.0438406640348","76.0590605209179","0.19492268349188638"
"2025-11-03T19:01:49.405607100","USDJPY=X","4h","VENTE","90","149.72754697630108","36.664941164291484","-0.03743510749535883"
"2025-11-03T19:01:51.305988600","EURJPY=X","1h","ACHAT","75","162.51869985837985","58.28228098082859","0.1588774547853254"
"2025-11-03T19:01:52.082237300","EURJPY=X","4h","ATTENDRE","46","160.12155575138624","46.16092289716242","0.17101810297848064"
"2025-11-03T19:01:50.042902300","GBPUSD=X","1h","ATTENDRE","48","1.214966163468078","20.063907731654865","-0.08691764860765853"
"2025-11-03T19:01:50.670643800","GBPUSD=X","4h","ACHAT","75","1.2486425790874724","58.932648879494984","-0.06839153620414438"
"2025-11-03T19:01:54.900072900","USDCAD=X","1h","ACHAT","75","1.3744520781009488","33.547198376439596","0.3447243486029619"
"2025-11-03T19:01:56.194476300","USDCAD=X","4h","ATTENDRE","45","1.3798875537329518","40.93171247524497","-0.04620765241043624"
"2025-11-03T19:01:47.240068700","EURUSD=X","1h","VENTE","90","1.0631054652898193","49.02899340495741","-0.24310935099897302"
"2025-11-03T19:01:48.101305","EURUSD=X","4h","ACHAT","75","1.0584933204423017","63.036527919744806","0.00547792324399169"
"2025-11-03T19:01:52.748519700","AUDUSD=X","1h","ATTENDRE","46","0.64603662566423","68.75884584514125","0.002877826468124815"
"2025-11-03T19:01:53.574840200","AUDUSD=X","4h","ACHAT","75","0.6403347095833566","50.90834206212508","0.13186727999533174"
