"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-10-29T19:09:54.436597200","USDJPY=X","1h","ATTENDRE","46","150.3704214953251","48.326637105052185","0.294333259496697"
"2025-10-29T19:09:55.205865","USDJPY=X","4h","ACHAT","75","152.84988898061903","52.69187137488874","0.22346730838769943"
"2025-10-29T19:09:56.984253100","EURJPY=X","1h","ATTENDRE","46","161.02935412033122","45.63546290186838","0.010719880442854407"
"2025-10-29T19:09:57.567152900","EURJPY=X","4h","VENTE","90","157.96214428614363","38.443824615738585","0.0554500027305779"
"2025-10-29T19:09:55.800858400","GBPUSD=X","1h","ATTENDRE","49","1.2721815780210375","89.13064622246901","0.24349836685654902"
"2025-10-29T19:09:56.387528","GBPUSD=X","4h","VENTE","90","1.2336859459176737","54.764171408273945","-0.12276879352099143"
"2025-10-29T19:09:59.343434400","USDCAD=X","1h","ATTENDRE","49","1.3864099889406887","82.74265671670872","-0.07521949891008843"
"2025-10-29T19:09:59.953922700","USDCAD=X","4h","ATTENDRE","51","1.3518209555270666","9.053683822747388","-0.029452951945425628"
"2025-10-29T19:09:52.774154300","EURUSD=X","1h","ACHAT","75","1.0709567869356298","64.74395819786189","0.23009212011792188"
"2025-10-29T19:09:53.383598900","EURUSD=X","4h","ACHAT","65","1.0778550190485499","70.64734853200622","0.05445375575750041"
"2025-10-29T19:09:58.165834400","AUDUSD=X","1h","VENTE","90","0.6233729487247032","47.62421765438663","-0.09713403258106576"
"2025-10-29T19:09:58.755784","AUDUSD=X","4h","ACHAT","75","0.6480427415171407","48.11301224676762","-0.0654042339051063"
