"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-11-02T11:37:46.127828100","USDJPY=X","1h","ACHAT","65","154.11874476448608","70.48699639579668","0.016774601038640435"
"2025-11-02T11:37:46.745477900","USDJPY=X","4h","VENTE","65","150.43962455312595","29.408179479367504","-0.051347453212913736"
"2025-11-02T11:37:48.971746400","EURJPY=X","1h","ACHAT","65","164.55260116164908","73.24964628845106","0.11662667202706148"
"2025-11-02T11:37:49.578344900","EURJPY=X","4h","VENTE","90","162.07969918736106","41.98469269560606","-0.07622783748596805"
"2025-11-02T11:37:47.700672500","GBPUSD=X","1h","ATTENDRE","46","1.236280146418904","28.296275426815583","-0.12163450865762698"
"2025-11-02T11:37:48.367267500","GBPUSD=X","4h","ATTENDRE","46","1.2160196707359334","48.69787672328559","-0.03203188624092672"
"2025-11-02T11:37:51.359025700","USDCAD=X","1h","ATTENDRE","47","1.3978844773255379","42.71791986796274","-0.07934102959968974"
"2025-11-02T11:37:51.962837900","USDCAD=X","4h","ACHAT","75","1.3807060113626979","41.91082116067722","-4.975810258837484E-4"
"2025-11-02T11:37:44.904786800","EURUSD=X","1h","ACHAT","65","1.0710872246246514","74.10526872600863","-0.05757397663455261"
"2025-11-02T11:37:45.515530400","EURUSD=X","4h","ACHAT","75","1.0675236407913804","55.52946607084363","-0.006778016127981286"
"2025-11-02T11:37:50.165400500","AUDUSD=X","1h","VENTE","90","0.6413801852728955","44.18660284224524","0.12960134561241693"
"2025-11-02T11:37:50.762091","AUDUSD=X","4h","ACHAT","75","0.644290766404137","59.51027816487365","0.32923155035551394"
