"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-10-30T14:01:15.910904","USDJPY=X","1h","ACHAT","75","154.04313387146885","62.22094599251198","0.05546412415071249"
"2025-10-30T14:01:16.529957500","USDJPY=X","4h","ATTENDRE","45","150.1443677553269","63.18481632959126","-0.129602067853042"
"2025-10-30T14:01:18.754977600","EURJPY=X","1h","ACHAT","65","162.6874583468673","74.60846430081757","0.22744886615264928"
"2025-10-30T14:01:19.412494800","EURJPY=X","4h","ACHAT","75","163.08473881273756","54.41205471494355","0.12845597848175047"
"2025-10-30T14:01:17.139031","GBPUSD=X","1h","ACHAT","90","1.2311208061465124","48.99248699553312","0.2066627114514229"
"2025-10-30T14:01:17.820179400","GBPUSD=X","4h","ATTENDRE","51","1.2232513362387343","21.063597076012513","-0.002024085230714937"
"2025-10-30T14:01:21.308086100","USDCAD=X","1h","VENTE","65","1.3444830882179093","32.760168048330385","0.01347998337386485"
"2025-10-30T14:01:21.934449100","USDCAD=X","4h","ATTENDRE","46","1.4000278244417113","82.50460972265404","0.1668672579835096"
"2025-10-30T14:01:14.603096300","EURUSD=X","1h","ATTENDRE","45","1.08220111380325","62.129414185427535","-0.13120769158096393"
"2025-10-30T14:01:15.219287100","EURUSD=X","4h","ATTENDRE","45","1.0586140962706014","59.255181260808165","0.13821079052655527"
"2025-10-30T14:01:20.032335100","AUDUSD=X","1h","ACHAT","75","0.6411588303648156","56.14567984539723","-0.021719461988951704"
"2025-10-30T14:01:20.651789","AUDUSD=X","4h","ACHAT","75","0.6461398550255413","61.839785172084504","0.15106873924472614"
