"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-10-27T22:00:45.043340800","USDJPY=X","1h","ATTENDRE","45","151.07865354162428","42.70100303344347","-0.25027434849291375"
"2025-10-27T22:00:45.723693700","USDJPY=X","4h","ATTENDRE","46","152.9228913576286","68.83943799532827","0.04681917445004131"
"2025-10-27T22:00:48.046779300","EURJPY=X","1h","ACHAT","65","160.0455944481621","66.6081284326373","-0.16791645013950354"
"2025-10-27T22:00:48.868822500","EURJPY=X","4h","ACHAT","65","164.0169558191614","72.95174257321423","0.028994100358821426"
"2025-10-27T22:00:46.373888200","GBPUSD=X","1h","ATTENDRE","45","1.2192205375130585","38.379831547928035","0.153950956276956"
"2025-10-27T22:00:47.011045100","GBPUSD=X","4h","ATTENDRE","46","1.2400603869133207","73.1009612376623","0.05458850182859854"
"2025-10-27T22:00:50.911624600","USDCAD=X","1h","VENTE","65","1.380356499885001","33.129346648054366","-0.06933299745660157"
"2025-10-27T22:00:51.963572700","USDCAD=X","4h","ATTENDRE","45","1.3779069388918446","23.8178622938256","-0.17207641426836906"
"2025-10-27T22:00:43.424626100","EURUSD=X","1h","VENTE","90","1.0312803941185775","41.46763630889593","-0.0055311839417542035"
"2025-10-27T22:00:44.061443600","EURUSD=X","4h","VENTE","65","1.0544008138596073","34.92133289740393","0.04608876833970121"
"2025-10-27T22:00:49.497393100","AUDUSD=X","1h","ATTENDRE","51","0.6369340013082443","23.56120729735234","-0.1337523916968464"
"2025-10-27T22:00:50.105141600","AUDUSD=X","4h","VENTE","90","0.6365355429157342","52.17032378102279","0.07345372701142099"
