"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-10-28T17:34:25.182244700","USDJPY=X","1h","ATTENDRE","49","153.39060987971143","91.10959243491482","-0.04535885692532014"
"2025-10-28T17:34:25.853406300","USDJPY=X","4h","ATTENDRE","47","149.8055476680449","37.626595081400495","-0.04443622751609975"
"2025-10-28T17:34:27.834522100","EURJPY=X","1h","ATTENDRE","46","160.74296968524632","21.844922231581535","-0.4092625001659862"
"2025-10-28T17:34:28.471772200","EURJPY=X","4h","VENTE","65","159.7682480328369","32.40918629863941","0.2248707256303343"
"2025-10-28T17:34:26.488206300","GBPUSD=X","1h","ATTENDRE","49","1.2673041876320075","79.09816052817676","0.06507499475119616"
"2025-10-28T17:34:27.145614900","GBPUSD=X","4h","ACHAT","75","1.2483217683987957","61.90465258838324","0.12734186098832295"
"2025-10-28T17:34:30.438694900","USDCAD=X","1h","ACHAT","75","1.3903586179684393","48.4875241112813","0.008060894278942212"
"2025-10-28T17:34:31.078332600","USDCAD=X","4h","ATTENDRE","45","1.3643831436151623","59.403458055117156","0.0679736182941653"
"2025-10-28T17:34:23.786055200","EURUSD=X","1h","ACHAT","75","1.0816715655950777","64.75938517887188","0.14263408883450437"
"2025-10-28T17:34:24.526136500","EURUSD=X","4h","VENTE","90","1.066303931323151","42.1766018104298","-0.0014949563814914278"
"2025-10-28T17:34:29.160110300","AUDUSD=X","1h","ATTENDRE","49","0.6436939460864909","77.75197919713854","0.22315302352056607"
"2025-10-28T17:34:29.801219100","AUDUSD=X","4h","ATTENDRE","47","0.6258604517650805","44.941633788233","-0.09561531335655635"
