"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-11-01T21:13:40.991174400","USDJPY=X","1h","ACHAT","75","152.99932871425207","59.52094469158126","0.27030549287019534"
"2025-11-01T21:13:41.762634700","USDJPY=X","4h","ACHAT","75","152.01386309999387","52.89139518608204","-0.07635443460398794"
"2025-11-01T21:13:44.518370200","EURJPY=X","1h","VENTE","65","160.84677150942858","28.281015730269715","-0.113851850683279"
"2025-11-01T21:13:45.203371400","EURJPY=X","4h","ACHAT","75","160.02854835870275","40.60891319049955","-0.01556092983340691"
"2025-11-01T21:13:42.455262500","GBPUSD=X","1h","ATTENDRE","51","1.2578031941127372","80.60867761281416","0.1878753165786753"
"2025-11-01T21:13:43.445976800","GBPUSD=X","4h","ACHAT","75","1.2368428404306848","61.77661710003259","-0.14004990495149267"
"2025-11-01T21:13:47.736237","USDCAD=X","1h","ATTENDRE","45","1.3782947330267412","39.70407003923159","-0.1861518627140122"
"2025-11-01T21:13:48.382036700","USDCAD=X","4h","ATTENDRE","51","1.4101727032276485","83.52555705065552","0.07825100673369126"
"2025-11-01T21:13:38.803770500","EURUSD=X","1h","ATTENDRE","51","1.0667183078826754","82.01143114750404","-0.04476858066239584"
"2025-11-01T21:13:40.000366700","EURUSD=X","4h","VENTE","90","1.0469160701239328","37.098842637830934","-0.21387820847484715"
"2025-11-01T21:13:45.882201700","AUDUSD=X","1h","ATTENDRE","51","0.6409284260580845","76.43321435548877","0.25759473075492917"
"2025-11-01T21:13:46.886067400","AUDUSD=X","4h","ATTENDRE","46","0.6263237377794261","46.54874754194847","0.07005048127354661"
