"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-11-19T18:41:41.934406200","USDJPY=X","1h","ATTENDRE","46","150.72519038258875","45.84275611449308","-0.004134274645069924"
"2025-11-19T18:41:44.941076900","USDJPY=X","4h","ACHAT","65","151.49792333355742","71.3854037921017","0.04442108881058434"
"2025-11-19T18:42:00.499647500","EURJPY=X","1h","VENTE","65","158.49831059427888","27.823259144505244","0.006331344313256727"
"2025-11-19T18:42:05.240589800","EURJPY=X","4h","ATTENDRE","48","159.59473793459392","19.7326904286072","-0.15336656170022867"
"2025-11-19T18:41:49.608675300","GBPUSD=X","1h","VENTE","90","1.2419776123423414","46.9737718796904","-0.08091810735770132"
"2025-11-19T18:41:55.585352500","GBPUSD=X","4h","ACHAT","75","1.2570562875418647","57.654130660840146","0.18277783602748945"
"2025-11-19T18:42:19.034652","USDCAD=X","1h","VENTE","90","1.3784398762978685","38.10375956441402","-0.26253081480558244"
"2025-11-19T18:42:21.166571600","USDCAD=X","4h","VENTE","90","1.3730809397585018","48.583729923442974","-0.14655906797980445"
"2025-11-19T18:41:36.152844500","EURUSD=X","1h","ACHAT","75","1.0735784450567818","64.10809325517027","0.24194294090077326"
"2025-11-19T18:41:38.733233","EURUSD=X","4h","ATTENDRE","46","1.0646289412742438","49.05408617220344","0.24818456629992136"
"2025-11-19T18:42:08.894665300","AUDUSD=X","1h","ACHAT","75","0.6411388055561976","51.66087923095571","0.05727322617719769"
"2025-11-19T18:42:13.695863800","AUDUSD=X","4h","ACHAT","65","0.6497502559900457","73.24178738570632","0.03267195131906782"
