"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-11-05T21:27:45.758993100","USDJPY=X","1h","ACHAT","65","152.32238967526476","67.17024086593784","0.02798854109324569"
"2025-11-05T21:27:46.442314100","USDJPY=X","4h","ATTENDRE","51","152.8782899945295","76.18693918239796","0.0991840428007758"
"2025-11-05T21:27:48.242741400","EURJPY=X","1h","ACHAT","75","162.2715600729813","51.41704646699898","-0.19168223130034545"
"2025-11-05T21:27:48.931637300","EURJPY=X","4h","VENTE","90","161.75849200937077","43.60346558969803","0.030726051033066852"
"2025-11-05T21:27:47.065845800","GBPUSD=X","1h","ACHAT","65","1.2500739352772265","66.77135674906366","-0.04011821497431708"
"2025-11-05T21:27:47.675171200","GBPUSD=X","4h","ACHAT","75","1.2337922405163444","58.18853317798356","0.2154160578890437"
"2025-11-05T21:27:50.934160700","USDCAD=X","1h","VENTE","65","1.3593490777873192","27.147743593423456","-0.21182867232747643"
"2025-11-05T21:27:51.560543800","USDCAD=X","4h","ACHAT","75","1.3737417933443237","53.559528957414734","-0.16035494918980028"
"2025-11-05T21:27:44.531585700","EURUSD=X","1h","ATTENDRE","48","1.0548560702781546","20.618175599917777","0.0075911114654429405"
"2025-11-05T21:27:45.141650400","EURUSD=X","4h","ATTENDRE","45","1.0582358502127316","41.280337913771675","-0.08688279612649608"
"2025-11-05T21:27:49.709132","AUDUSD=X","1h","ACHAT","75","0.6453795745520186","63.395315061102814","-0.05755084990206967"
"2025-11-05T21:27:50.278312200","AUDUSD=X","4h","ATTENDRE","48","0.6403481657055735","24.629890109984842","-0.05012656650203869"
