"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-11-05T23:47:53.713229200","USDJPY=X","1h","ACHAT","75","153.31688948452387","64.8186830654449","-0.03645919065727648"
"2025-11-05T23:47:54.326189200","USDJPY=X","4h","ACHAT","75","150.78278764828573","61.37173377674656","0.21022830270586626"
"2025-11-05T23:47:56.254243200","EURJPY=X","1h","ATTENDRE","46","164.17487988103275","65.471035047666","0.07599895113593987"
"2025-11-05T23:47:56.872053100","EURJPY=X","4h","VENTE","65","160.57372519822945","32.83930912841703","-0.02725473740649698"
"2025-11-05T23:47:54.937534200","GBPUSD=X","1h","ATTENDRE","48","1.2135320900203999","23.374437845669277","-0.11218516590543476"
"2025-11-05T23:47:55.562342800","GBPUSD=X","4h","ATTENDRE","48","1.2056363211541072","8.065096272843164","-0.05341054637797124"
"2025-11-05T23:47:58.784998700","USDCAD=X","1h","ATTENDRE","49","1.403247269601937","78.07565653297557","0.14373702074881411"
"2025-11-05T23:47:59.426838400","USDCAD=X","4h","ATTENDRE","46","1.3810310855045853","67.6185509503267","0.03491460489903177"
"2025-11-05T23:47:52.456157400","EURUSD=X","1h","ACHAT","75","1.06385782177569","49.73870842838472","0.1397465946281389"
"2025-11-05T23:47:53.084364600","EURUSD=X","4h","ACHAT","75","1.0614107264417572","45.25437559165749","0.285755735406374"
"2025-11-05T23:47:57.503819200","AUDUSD=X","1h","ACHAT","75","0.6451130054917027","49.69355061860799","-0.09241407026041924"
"2025-11-05T23:47:58.131345200","AUDUSD=X","4h","ATTENDRE","48","0.6324238886720926","20.02635915818979","-0.16765425861574115"
