"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-10-28T17:17:27.528678700","USDJPY=X","1h","VENTE","90","152.60835428898716","61.10221506007974","-0.2794331109962882"
"2025-10-28T17:17:28.242536400","USDJPY=X","4h","ACHAT","75","153.65176001950053","62.03678812238379","0.0562789975156325"
"2025-10-28T17:17:30.296936800","EURJPY=X","1h","ATTENDRE","49","164.15727548931238","78.56646749983184","0.09298995918633268"
"2025-10-28T17:17:30.948034900","EURJPY=X","4h","VENTE","90","162.28437450589092","51.44423734609441","-0.39580758083341844"
"2025-10-28T17:17:28.921009600","GBPUSD=X","1h","ACHAT","75","1.2571339116000182","56.59906556678263","0.04283704126755341"
"2025-10-28T17:17:29.636739500","GBPUSD=X","4h","ATTENDRE","46","1.2525496622172196","51.9501646971685","0.15625368816169163"
"2025-10-28T17:17:32.880909300","USDCAD=X","1h","VENTE","90","1.3608154276157869","56.319632597191884","0.09685725368093477"
"2025-10-28T17:17:33.582306800","USDCAD=X","4h","ACHAT","75","1.3990796220231736","50.463834371024085","0.14198004461202915"
"2025-10-28T17:17:26.218061300","EURUSD=X","1h","ACHAT","75","1.0693623857278323","51.21999877558408","0.1531667373327757"
"2025-10-28T17:17:26.878089","EURUSD=X","4h","ACHAT","75","1.0687812061123478","58.702122198815935","0.12890566716783095"
"2025-10-28T17:17:31.566385","AUDUSD=X","1h","ACHAT","65","0.6498218257336835","70.60509422111102","0.16543047799180566"
"2025-10-28T17:17:32.203197400","AUDUSD=X","4h","VENTE","90","0.6305925389100568","35.350467580582915","-0.25184506859343336"
