"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-11-05T23:25:50.360184","USDJPY=X","1h","ATTENDRE","45","150.00886415753342","39.028482075683975","-0.218102989828378"
"2025-11-05T23:25:50.977370","USDJPY=X","4h","ACHAT","65","152.51707587636105","69.76296974682668","-0.11521047298745182"
"2025-11-05T23:25:52.958892700","EURJPY=X","1h","VENTE","90","158.9690922172649","43.53506015431418","-0.2950534027578901"
"2025-11-05T23:25:53.652929600","EURJPY=X","4h","ACHAT","75","162.81251481094378","61.635584001036406","-0.07096890706174783"
"2025-11-05T23:25:51.626052100","GBPUSD=X","1h","ATTENDRE","46","1.2531924434156378","46.37745685892763","-0.23680248946825289"
"2025-11-05T23:25:52.296519600","GBPUSD=X","4h","ACHAT","75","1.234538888128337","63.720213080902084","0.006471006888618612"
"2025-11-05T23:25:55.824336600","USDCAD=X","1h","ATTENDRE","46","1.3645434156735194","45.84766812052194","-0.22537628835919923"
"2025-11-05T23:25:56.466446","USDCAD=X","4h","ACHAT","75","1.388837973942134","57.813454121193715","-0.24580457293330113"
"2025-11-05T23:25:49.133266900","EURUSD=X","1h","ATTENDRE","51","1.0800319262542442","87.19894888514665","0.03127466942727975"
"2025-11-05T23:25:49.774044","EURUSD=X","4h","ACHAT","75","1.069443037152315","44.07125432684277","0.11004445401616815"
"2025-11-05T23:25:54.568672200","AUDUSD=X","1h","ATTENDRE","46","0.640592602003822","52.54092126583352","0.06918808024474886"
"2025-11-05T23:25:55.215195400","AUDUSD=X","4h","VENTE","90","0.6371683517252763","42.87557256378489","-0.10540930134425207"
