"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-11-01T23:01:15.998872300","USDJPY=X","1h","ACHAT","75","153.9640205220961","63.35658014326754","0.036831325498789584"
"2025-11-01T23:01:16.682760600","USDJPY=X","4h","VENTE","90","151.85989165978444","45.317909845136","-0.05500069517511941"
"2025-11-01T23:01:18.697880700","EURJPY=X","1h","ATTENDRE","47","160.9494241092607","40.02704145345789","0.05156108972375683"
"2025-11-01T23:01:19.362373300","EURJPY=X","4h","ATTENDRE","45","159.92621981836598","43.47421388473773","-0.006429931253397081"
"2025-11-01T23:01:17.344989300","GBPUSD=X","1h","ATTENDRE","51","1.2502068269513116","82.07052449359449","0.15496481103372695"
"2025-11-01T23:01:18.001131900","GBPUSD=X","4h","VENTE","90","1.2315334101871793","48.57965395192435","-0.04363666943352669"
"2025-11-01T23:01:21.113391900","USDCAD=X","1h","ACHAT","65","1.3627550305358864","65.62533275786981","-0.04938420792802214"
"2025-11-01T23:01:21.694903600","USDCAD=X","4h","ACHAT","75","1.3653255227369367","54.735572083654034","-0.14067796200462826"
"2025-11-01T23:01:14.828854100","EURUSD=X","1h","ACHAT","65","1.0703653482141897","66.19184113261129","0.07393819173045943"
"2025-11-01T23:01:15.426228800","EURUSD=X","4h","ACHAT","75","1.07708321822761","47.61492007982556","0.008623174215617467"
"2025-11-01T23:01:19.948165500","AUDUSD=X","1h","ACHAT","65","0.6470431998467052","69.90580113030173","-0.14504743289951058"
"2025-11-01T23:01:20.534645300","AUDUSD=X","4h","ACHAT","75","0.6456552915619096","61.62714043871578","0.12930200967431238"
