"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-11-05T13:37:51.089207800","USDJPY=X","1h","ACHAT","75","154.1092847132431","53.72388163401363","0.09650668481289003"
"2025-11-05T13:37:51.698992600","USDJPY=X","4h","ACHAT","65","152.14081931555708","68.25288265154845","0.05617202283261576"
"2025-11-05T13:37:53.489719300","EURJPY=X","1h","ATTENDRE","45","162.0109307542608","33.44305235295931","0.22762553372625943"
"2025-11-05T13:37:54.110923200","EURJPY=X","4h","ACHAT","75","164.88073226299892","61.79243750568942","0.1535088687148625"
"2025-11-05T13:37:52.326568500","GBPUSD=X","1h","ACHAT","75","1.245252462479029","48.60889123444292","-0.23741971607496826"
"2025-11-05T13:37:52.879989900","GBPUSD=X","4h","ATTENDRE","46","1.237594071782118","65.6129749715214","0.31525597797763055"
"2025-11-05T13:37:56.052789500","USDCAD=X","1h","ACHAT","75","1.3783163237986673","38.71967363399417","-0.005067489223571714"
"2025-11-05T13:37:56.684333400","USDCAD=X","4h","ACHAT","75","1.3667981917140277","42.29525147967992","-0.016162042973513657"
"2025-11-05T13:37:49.713216800","EURUSD=X","1h","ATTENDRE","48","1.0380673331764163","22.26407550525714","-0.1620193132287078"
"2025-11-05T13:37:50.384601600","EURUSD=X","4h","ATTENDRE","47","1.067190923602804","39.61669174079101","0.08776122284559071"
"2025-11-05T13:37:54.735376","AUDUSD=X","1h","VENTE","90","0.6449362139541687","56.805184621519714","-0.15968429142964485"
"2025-11-05T13:37:55.469278100","AUDUSD=X","4h","ATTENDRE","45","0.6346555478641","33.212646122598855","0.023535424846850967"
