"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-10-27T21:56:02.486615200","USDJPY=X","1h","ATTENDRE","51","146.24991351434534","19.5617214766053","0.06303897971119632"
"2025-10-27T21:56:03.114781300","USDJPY=X","4h","ATTENDRE","47","154.35548309040522","42.08576621780885","-0.061891662536712556"
"2025-10-27T21:56:05.394357900","EURJPY=X","1h","ATTENDRE","51","159.91845614509256","20.065681536927343","-0.14245498354054856"
"2025-10-27T21:56:06.096690200","EURJPY=X","4h","ACHAT","75","160.2666030016049","61.70382708657665","0.04811422208697019"
"2025-10-27T21:56:03.758590800","GBPUSD=X","1h","ATTENDRE","46","1.2321433000404067","52.910228586505966","-0.10210421735184433"
"2025-10-27T21:56:04.702872700","GBPUSD=X","4h","ATTENDRE","46","1.2059731117120776","12.090977206990473","-0.0348179890780113"
"2025-10-27T21:56:08.378906600","USDCAD=X","1h","VENTE","90","1.3634423744839435","35.74610902710626","0.08947422450886389"
"2025-10-27T21:56:09.373440400","USDCAD=X","4h","VENTE","65","1.3636187009300296","28.679846407817294","-0.1378307094722995"
"2025-10-27T21:56:01.227786100","EURUSD=X","1h","ACHAT","65","1.0592446456772628","67.40804442149995","0.1338909593583786"
"2025-10-27T21:56:01.857641900","EURUSD=X","4h","ATTENDRE","45","1.0624336274238824","54.67112274750376","0.24975086502152785"
"2025-10-27T21:56:06.704419","AUDUSD=X","1h","ACHAT","75","0.6341822984444638","34.02417505553416","0.12019818437329652"
"2025-10-27T21:56:07.315879300","AUDUSD=X","4h","VENTE","90","0.6345412496440347","37.159121454456596","0.09222650442157658"
