"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-11-05T21:48:46.159445900","USDJPY=X","1h","ATTENDRE","46","151.74790208057772","54.65454330865809","-0.15563392710113824"
"2025-11-05T21:48:46.799613600","USDJPY=X","4h","ACHAT","75","153.36449256694837","59.122818819450146","-0.13856691792789164"
"2025-11-05T21:48:48.842565100","EURJPY=X","1h","ACHAT","65","161.5196255966174","74.6366759546593","-0.02949066250180292"
"2025-11-05T21:48:49.545041600","EURJPY=X","4h","ACHAT","75","163.66405904671117","57.82873968640407","-0.01180112122605487"
"2025-11-05T21:48:47.540511","GBPUSD=X","1h","ATTENDRE","51","1.2781141247598051","83.73371517472314","0.0015356227327732665"
"2025-11-05T21:48:48.206846200","GBPUSD=X","4h","ACHAT","75","1.2430098981800255","55.23361504727833","0.1266800277263581"
"2025-11-05T21:48:51.528376100","USDCAD=X","1h","ACHAT","75","1.4002323183098229","63.5299892410852","0.257774536321147"
"2025-11-05T21:48:52.180392","USDCAD=X","4h","ATTENDRE","48","1.3467174127834478","17.572169850562872","-0.041303477417706944"
"2025-11-05T21:48:44.690397100","EURUSD=X","1h","VENTE","90","1.0515807758506606","52.15213144724979","-0.10686785174745705"
"2025-11-05T21:48:45.419932","EURUSD=X","4h","ATTENDRE","47","1.0460378595314455","36.214578553498676","-0.32539652980841466"
"2025-11-05T21:48:50.176471100","AUDUSD=X","1h","ACHAT","75","0.6392699904161561","51.98129233255123","-0.014004257415617404"
"2025-11-05T21:48:50.826624500","AUDUSD=X","4h","ATTENDRE","46","0.628049301381024","30.991035840879235","-0.19667599178147377"
