"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-11-05T22:47:38.642446900","USDJPY=X","1h","ACHAT","65","151.58308273450265","65.07600313508007","0.12264688706535538"
"2025-11-05T22:47:39.247763200","USDJPY=X","4h","VENTE","65","151.67905044192264","29.89106136581009","0.06985408150994335"
"2025-11-05T22:47:41.371328600","EURJPY=X","1h","ATTENDRE","51","165.66239570017763","77.27100463995694","-0.1242491334640941"
"2025-11-05T22:47:42.047694200","EURJPY=X","4h","ACHAT","75","163.45176871564428","45.13491897077029","0.007602484553913633"
"2025-11-05T22:47:39.883772700","GBPUSD=X","1h","VENTE","90","1.231663729047328","44.20194230847835","0.05261339705379934"
"2025-11-05T22:47:40.579229300","GBPUSD=X","4h","ATTENDRE","46","1.2061151862422352","33.51100229444535","-0.09176694917917771"
"2025-11-05T22:47:44.244161300","USDCAD=X","1h","ATTENDRE","46","1.3664128773568196","45.59266743784611","-0.14587289781133408"
"2025-11-05T22:47:44.909987600","USDCAD=X","4h","ACHAT","75","1.3818021239613223","61.95219548470626","-0.013285544882471953"
"2025-11-05T22:47:37.330715300","EURUSD=X","1h","ATTENDRE","51","1.10263953577621","80.18668056669975","0.03775391098103235"
"2025-11-05T22:47:38.017422600","EURUSD=X","4h","VENTE","65","1.0553005918919784","26.668421339569022","-0.05698956169189967"
"2025-11-05T22:47:42.853035400","AUDUSD=X","1h","ATTENDRE","48","0.6249305112186836","24.75024367482972","-0.0665424686661318"
"2025-11-05T22:47:43.503225200","AUDUSD=X","4h","ACHAT","75","0.6455443585307471","55.569561828103645","0.12671281962659467"
