"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-10-31T22:30:42.218321500","USDJPY=X","1h","ACHAT","75","153.10497588912278","62.537812747353286","-0.17352602306729903"
"2025-10-31T22:30:42.871650300","USDJPY=X","4h","ACHAT","75","152.21824289690696","51.651961210556166","-0.03251722956791624"
"2025-10-31T22:30:44.708222900","EURJPY=X","1h","ACHAT","75","166.09335967593913","52.81614222547473","0.002333179906417502"
"2025-10-31T22:30:45.313782500","EURJPY=X","4h","ACHAT","65","162.8265734813924","66.12618564135184","-0.014485219765963953"
"2025-10-31T22:30:43.458088200","GBPUSD=X","1h","ACHAT","75","1.23936567551662","62.456058296143745","-0.05740788641158018"
"2025-10-31T22:30:44.087753","GBPUSD=X","4h","ATTENDRE","45","1.2228977121558162","41.81331463740269","0.04083404549528417"
"2025-10-31T22:30:47.162383200","USDCAD=X","1h","ACHAT","65","1.404086387949019","72.326435005859","0.10340691979839423"
"2025-10-31T22:30:47.745255800","USDCAD=X","4h","ACHAT","75","1.3551909761632017","41.462563943641186","0.0873812614974625"
"2025-10-31T22:30:41.028061","EURUSD=X","1h","ACHAT","65","1.0636840127412963","74.7496375107237","0.023279049986587173"
"2025-10-31T22:30:41.618222100","EURUSD=X","4h","ATTENDRE","49","1.0613848797378296","80.92923125213039","0.08639383227031462"
"2025-10-31T22:30:45.938591","AUDUSD=X","1h","ACHAT","75","0.6493756133724885","63.621122726849194","0.16465922593204355"
"2025-10-31T22:30:46.540111","AUDUSD=X","4h","VENTE","65","0.6236999147752396","25.87062811259686","-0.16926466421652422"
