"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-11-05T21:15:43.575650500","USDJPY=X","1h","ATTENDRE","51","153.6085096970164","85.08462709403598","-0.08575946020441705"
"2025-11-05T21:15:44.288907400","USDJPY=X","4h","ACHAT","75","152.7435704168184","54.25357651422621","0.12017660552348475"
"2025-11-05T21:15:46.179162","EURJPY=X","1h","ACHAT","65","160.36234832494964","66.15553531414258","0.10016496657586021"
"2025-11-05T21:15:47.142336900","EURJPY=X","4h","ATTENDRE","46","160.97684023224127","49.17849876588797","-2.883327912557973E-4"
"2025-11-05T21:15:44.899197400","GBPUSD=X","1h","ACHAT","75","1.2405089413613948","59.63981591590988","-0.011555926939352113"
"2025-11-05T21:15:45.468797200","GBPUSD=X","4h","ATTENDRE","48","1.2052918566114958","20.29646036159339","-0.13244773279041241"
"2025-11-05T21:15:49.129145900","USDCAD=X","1h","ATTENDRE","51","1.3932033552505245","84.04455197490117","-0.10912062307901416"
"2025-11-05T21:15:49.729228800","USDCAD=X","4h","ACHAT","65","1.3881402860769028","67.07334373273852","-0.00812409850871596"
"2025-11-05T21:15:42.189140400","EURUSD=X","1h","ACHAT","65","1.0763674690933382","68.62210312038964","0.02016506790828117"
"2025-11-05T21:15:42.898813500","EURUSD=X","4h","ACHAT","75","1.0694371435830095","45.058390028870555","0.13488912963507502"
"2025-11-05T21:15:47.910471700","AUDUSD=X","1h","ACHAT","75","0.6528563328623941","56.23860676957468","-0.03867000204372216"
"2025-11-05T21:15:48.509475300","AUDUSD=X","4h","ATTENDRE","46","0.6271675960448693","47.3767145175159","0.18149592124963296"
