"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-10-29T10:32:36.659045200","USDJPY=X","1h","ATTENDRE","46","153.59481707475777","67.9970070179761","-0.08631640261861719"
"2025-10-29T10:32:37.269073","USDJPY=X","4h","VENTE","90","150.21645951313025","51.754269237160834","-0.11130567120026613"
"2025-10-29T10:32:39.032151200","EURJPY=X","1h","ACHAT","75","163.45794210631183","60.493634111826296","-0.050818260615488546"
"2025-10-29T10:32:39.622784500","EURJPY=X","4h","ATTENDRE","45","160.88980921108467","61.84848547997386","0.47192296493418573"
"2025-10-29T10:32:37.856872100","GBPUSD=X","1h","ACHAT","65","1.222857124508989","66.88087914317288","-0.1663184356606228"
"2025-10-29T10:32:38.435676800","GBPUSD=X","4h","VENTE","75","1.2162362995462457","58.407499219196986","-0.16921626577546894"
"2025-10-29T10:32:41.407325800","USDCAD=X","1h","ACHAT","75","1.3602385464825535","50.88050938039063","-0.23959290974703915"
"2025-10-29T10:32:41.994039","USDCAD=X","4h","VENTE","65","1.3431664428539838","32.992779054399094","0.017411551212249618"
"2025-10-29T10:32:35.492881100","EURUSD=X","1h","VENTE","65","1.0614837073575865","32.581851061373214","-0.16176990301966598"
"2025-10-29T10:32:36.084507","EURUSD=X","4h","VENTE","90","1.070048182506716","44.23623534743727","-0.11639860522571659"
"2025-10-29T10:32:40.202289200","AUDUSD=X","1h","VENTE","90","0.6306664563010829","55.38691413903624","-0.07703012143167708"
"2025-10-29T10:32:40.805968400","AUDUSD=X","4h","ACHAT","75","0.6539728471275823","62.23703924605565","-0.09215493249585233"
