"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-10-29T18:47:28.398849300","USDJPY=X","1h","VENTE","90","150.98041735436666","54.16998845825853","-0.12924291164697121"
"2025-10-29T18:47:29.043853700","USDJPY=X","4h","ATTENDRE","46","152.1494014608511","51.80831611050158","-0.1854879954294599"
"2025-10-29T18:47:31.020312200","EURJPY=X","1h","ACHAT","75","164.56318689312408","61.731523209263266","-0.015454090286319454"
"2025-10-29T18:47:31.695458500","EURJPY=X","4h","ATTENDRE","46","163.93563176172123","88.5826556628877","0.05930580070585706"
"2025-10-29T18:47:29.710640900","GBPUSD=X","1h","ATTENDRE","46","1.2519768773590667","45.929612676081675","-0.24775787396274393"
"2025-10-29T18:47:30.336817100","GBPUSD=X","4h","ATTENDRE","46","1.2383579651425447","22.46078936531734","0.07280203334701603"
"2025-10-29T18:47:33.580293100","USDCAD=X","1h","ATTENDRE","46","1.3939911568477623","50.77412191709465","0.08027884934934089"
"2025-10-29T18:47:34.208007700","USDCAD=X","4h","VENTE","90","1.3722108717020398","52.80531294670537","-0.3253515715285278"
"2025-10-29T18:47:27.146471300","EURUSD=X","1h","ACHAT","65","1.0735124406161611","71.79109411726411","0.125211926980025"
"2025-10-29T18:47:27.768513600","EURUSD=X","4h","VENTE","90","1.0630077521407488","37.69803382033577","-0.06756689403408306"
"2025-10-29T18:47:32.311739300","AUDUSD=X","1h","ATTENDRE","46","0.6470122755857304","66.09846900720376","-0.19131353484951397"
"2025-10-29T18:47:32.952080300","AUDUSD=X","4h","VENTE","90","0.6377080103315298","54.37082867834968","-0.19144491005459824"
