"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-11-05T22:09:40.202295900","USDJPY=X","1h","ACHAT","75","151.166492888965","45.86017919877579","0.025174011891637135"
"2025-11-05T22:09:40.993340900","USDJPY=X","4h","ACHAT","75","155.0173705997637","63.39910116112265","-0.1338980579935284"
"2025-11-05T22:09:45.009677100","EURJPY=X","1h","ACHAT","75","163.98224706769346","48.928691085695235","0.07664752025984385"
"2025-11-05T22:09:45.849062200","EURJPY=X","4h","ATTENDRE","46","159.40903528605435","33.754833543750664","-0.2068375215595976"
"2025-11-05T22:09:41.786944500","GBPUSD=X","1h","ACHAT","75","1.2471048591046552","43.81905740881815","0.17588812979582627"
"2025-11-05T22:09:43.585586200","GBPUSD=X","4h","ACHAT","65","1.2308659731107736","68.70320584585141","-0.1544254081770584"
"2025-11-05T22:09:49.005632700","USDCAD=X","1h","VENTE","90","1.3894525335818215","39.651686700293006","0.12869313396928608"
"2025-11-05T22:09:50.145218800","USDCAD=X","4h","VENTE","90","1.355089920301429","37.53003644407254","-0.183443519965391"
"2025-11-05T22:09:38.764968500","EURUSD=X","1h","VENTE","65","1.0575204539961087","29.073910168876168","-0.08138303592818706"
"2025-11-05T22:09:39.445535","EURUSD=X","4h","ACHAT","75","1.0808040202655416","49.409711061622474","0.15557680748828692"
"2025-11-05T22:09:46.709719300","AUDUSD=X","1h","ACHAT","75","0.6440407239217517","51.14992373610908","0.06806145762664931"
"2025-11-05T22:09:48.073204600","AUDUSD=X","4h","ACHAT","65","0.6514170937276217","73.1631042430277","0.10757361817099187"
