"timestamp","pair","timeframe","signal","confidence","price","rsi","price_change_pct"
"2025-10-27T21:42:41.627005400","USDJPY=X","1h","ATTENDRE","46","154.60893443826774","81.55104544360465","0.1343948644254768"
"2025-10-27T21:42:42.362525","USDJPY=X","4h","ATTENDRE","46","149.71467819425098","26.97865929642542","-0.1528633212680061"
"2025-10-27T21:42:44.531716","EURJPY=X","1h","VENTE","65","162.3797227292415","29.93775295358182","0.11194043964088693"
"2025-10-27T21:42:45.601163","EURJPY=X","4h","ATTENDRE","46","161.9687654260565","66.71084370965255","-0.013418688044466968"
"2025-10-27T21:42:43.164739100","GBPUSD=X","1h","ACHAT","75","1.2632072612421585","59.61314710794009","-0.111563461715028"
"2025-10-27T21:42:43.869205400","GBPUSD=X","4h","ATTENDRE","45","1.2362389120195199","56.45412072990388","-0.03497915723867765"
"2025-10-27T21:42:47.806703200","USDCAD=X","1h","ACHAT","75","1.3868992095916182","54.833239978711596","-0.08655364839854225"
"2025-10-27T21:42:48.534687100","USDCAD=X","4h","ACHAT","75","1.3992390253077638","63.82287652472243","0.026142817059526657"
"2025-10-27T21:42:39.196454500","EURUSD=X","1h","ATTENDRE","46","1.0529847117872615","21.15486293978016","-0.1924158491149116"
"2025-10-27T21:42:39.906454900","EURUSD=X","4h","ATTENDRE","46","1.0568230100347995","51.43072786018761","0.04935009074150049"
"2025-10-27T21:42:46.333040300","AUDUSD=X","1h","ATTENDRE","49","0.6548754648502724","76.13903560362726","0.2512145424135979"
"2025-10-27T21:42:47.059960400","AUDUSD=X","4h","VENTE","65","0.6350653143064011","28.99426960651141","-0.1477518802773431"
